E	Esq	M	Msq	N_tot
0.0	0.0	0.0	0.0	0.0
-2.8136065026483257	7.9163815517449425	-0.5	0.25	1.0
-0.9999999999999991	0.9999999999999982	-0.5	0.25	1.0
-0.5293165801288366	0.28017604199928714	-0.5	0.25	1.0
1.7763568394002505e-15	3.1554436208840472e-30	-0.5	0.25	1.0
1.0	1.0	-0.5	0.25	1.0
1.342923082777171	1.8034424062557404	-0.5	0.25	1.0
2.0	4.0	-0.5	0.25	1.0
-3.8136065026483403	14.543594557041706	-1.0	1.0	2.0
-3.3429230827771703	11.17513473736442	-1.0	1.0	2.0
-2.813606502648328	7.916381551744955	-1.0	1.0	2.0
-1.813606502648327	3.289168546448296	-1.0	1.0	2.0
-1.5293165801288313	2.338809202256944	-1.0	1.0	2.0
-1.4706834198711642	2.1629097214839432	-1.0	1.0	2.0
-0.9999999999999996	0.9999999999999991	-1.0	1.0	2.0
-0.8136065026483279	0.6619555411516436	-1.0	1.0	2.0
-0.5293165801288366	0.28017604199928714	-1.0	1.0	2.0
4.884981308350689e-15	2.3863042382935607e-29	-1.0	1.0	2.0
0.3429230827771712	0.11759624070139861	-1.0	1.0	2.0
0.47068341987116114	0.22154288174161177	-1.0	1.0	2.0
0.8136065026483297	0.6619555411516465	-1.0	1.0	2.0
0.9999999999999998	0.9999999999999996	-1.0	1.0	2.0
1.0000000000000004	1.0000000000000009	-1.0	1.0	2.0
1.342923082777173	1.8034424062557457	-1.0	1.0	2.0
1.4706834198711614	2.162909721483935	-1.0	1.0	2.0
1.9999999999999987	3.9999999999999947	-1.0	1.0	2.0
2.34292308277717	5.489288571810077	-1.0	1.0	2.0
2.9999999999999987	8.999999999999993	-1.0	1.0	2.0
3.3429230827771703	11.17513473736442	-1.0	1.0	2.0
-4.34292308277717	18.860980902918758	-1.5	2.25	3.0
-3.813606502648331	14.543594557041635	-1.5	2.25	3.0
-3.342923082777167	11.175134737364399	-1.5	2.25	3.0
-2.813606502648324	7.916381551744933	-1.5	2.25	3.0
-2.4706834198711602	6.104276561226252	-1.5	2.25	3.0
-2.3429230827771708	5.489288571810081	-1.5	2.25	3.0
-1.9999999999999982	3.999999999999993	-1.5	2.25	3.0
-1.8136065026483312	3.2891685464483116	-1.5	2.25	3.0
-1.8136065026483292	3.289168546448304	-1.5	2.25	3.0
-1.5293165801288406	2.338809202256973	-1.5	2.25	3.0
-1.470683419871163	2.1629097214839392	-1.5	2.25	3.0
-1.342923082777168	1.8034424062557326	-1.5	2.25	3.0
-0.8136065026483328	0.6619555411516516	-1.5	2.25	3.0
-0.5293165801288362	0.2801760419992867	-1.5	2.25	3.0
-0.470683419871162	0.2215428817416126	-1.5	2.25	3.0
-0.186393497351669	0.034742535854986635	-1.5	2.25	3.0
7.105427357601002e-15	5.048709793414476e-29	-1.5	2.25	3.0
0.186393497351669	0.034742535854986635	-1.5	2.25	3.0
0.342923082777169	0.1175962407013971	-1.5	2.25	3.0
0.4706834198711619	0.2215428817416125	-1.5	2.25	3.0
0.47068341987116213	0.2215428817416127	-1.5	2.25	3.0
0.5293165801288402	0.2801760419992909	-1.5	2.25	3.0
0.813606502648335	0.6619555411516551	-1.5	2.25	3.0
1.0000000000000018	1.0000000000000036	-1.5	2.25	3.0
1.3429230827771703	1.8034424062557386	-1.5	2.25	3.0
1.4706834198711602	2.1629097214839312	-1.5	2.25	3.0
1.8136065026483306	3.289168546448309	-1.5	2.25	3.0
2.000000000000001	4.0000000000000036	-1.5	2.25	3.0
2.34292308277717	5.489288571810077	-1.5	2.25	3.0
2.3429230827771703	5.4892885718100795	-1.5	2.25	3.0
2.4706834198711602	6.104276561226252	-1.5	2.25	3.0
2.8136065026483292	7.916381551744963	-1.5	2.25	3.0
2.9999999999999973	8.999999999999984	-1.5	2.25	3.0
3.3429230827771708	11.175134737364424	-1.5	2.25	3.0
4.342923082777171	18.860980902918765	-1.5	2.25	3.0
