E	Esq	M	Msq	N_tot
0.0	0.0	0.0	0.0	0.0
-1.9999999999999947	3.9999999999999787	-0.5	0.25	1.0
-0.9999999999999987	0.9999999999999973	-0.5	0.25	1.0
-0.9999999999999978	0.9999999999999956	-0.5	0.25	1.0
8.881784197001252e-16	7.888609052210118e-31	-0.5	0.25	1.0
0.9999999999999999	0.9999999999999998	-0.5	0.25	1.0
1.0000000000000013	1.0000000000000027	-0.5	0.25	1.0
2.0	4.0	-0.5	0.25	1.0
-2.999999999999999	8.999999999999995	-1.0	1.0	2.0
-2.9999999999999867	8.99999999999992	-1.0	1.0	2.0
-1.9999999999999938	3.999999999999975	-1.0	1.0	2.0
-1.999999999999992	3.999999999999968	-1.0	1.0	2.0
-1.0000000000000009	1.0000000000000018	-1.0	1.0	2.0
-0.9999999999999978	0.9999999999999956	-1.0	1.0	2.0
-0.9999999999999969	0.9999999999999938	-1.0	1.0	2.0
-0.9999999999999938	0.9999999999999876	-1.0	1.0	2.0
-6.661338147750939e-16	4.437342591868191e-31	-1.0	1.0	2.0
9.71445146547012e-17	9.437056727497456e-33	-1.0	1.0	2.0
4.440892098500626e-16	1.9721522630525295e-31	-1.0	1.0	2.0
1.3322676295501878e-15	1.7749370367472766e-30	-1.0	1.0	2.0
4.884981308350689e-15	2.3863042382935607e-29	-1.0	1.0	2.0
0.9999999999999997	0.9999999999999993	-1.0	1.0	2.0
0.9999999999999997	0.9999999999999993	-1.0	1.0	2.0
1.0000000000000013	1.0000000000000027	-1.0	1.0	2.0
1.000000000000004	1.000000000000008	-1.0	1.0	2.0
2.0	4.0	-1.0	1.0	2.0
2.000000000000001	4.0000000000000036	-1.0	1.0	2.0
2.999999999999999	8.999999999999995	-1.0	1.0	2.0
3.0	9.0	-1.0	1.0	2.0
-3.999999999999991	15.999999999999929	-1.5	2.25	3.0
-3.0000000000000027	9.000000000000016	-1.5	2.25	3.0
-2.9999999999999947	8.999999999999968	-1.5	2.25	3.0
-2.000000000000008	4.000000000000032	-1.5	2.25	3.0
-1.9999999999999984	3.999999999999994	-1.5	2.25	3.0
-1.9999999999999971	3.9999999999999885	-1.5	2.25	3.0
-1.9999999999999964	3.999999999999986	-1.5	2.25	3.0
-1.999999999999993	3.9999999999999716	-1.5	2.25	3.0
-1.0000000000000018	1.0000000000000036	-1.5	2.25	3.0
-1.0000000000000013	1.0000000000000027	-1.5	2.25	3.0
-0.9999999999999982	0.9999999999999964	-1.5	2.25	3.0
-0.9999999999999978	0.9999999999999956	-1.5	2.25	3.0
-0.9999999999999961	0.9999999999999922	-1.5	2.25	3.0
-0.9999999999999956	0.9999999999999911	-1.5	2.25	3.0
-1.8254761132560618e-15	3.332363040068458e-30	-1.5	2.25	3.0
-1.7763568394002505e-15	3.1554436208840472e-30	-1.5	2.25	3.0
-5.273559366969494e-16	2.7810428396951686e-31	-1.5	2.25	3.0
6.661338147750939e-16	4.437342591868191e-31	-1.5	2.25	3.0
1.5192281348920684e-15	2.3080541258476327e-30	-1.5	2.25	3.0
2.5237153830071535e-15	6.369139334426943e-30	-1.5	2.25	3.0
3.537583169589104e-15	1.2514494681760091e-29	-1.5	2.25	3.0
0.9999999999999982	0.9999999999999964	-1.5	2.25	3.0
1.0000000000000004	1.0000000000000009	-1.5	2.25	3.0
1.0000000000000004	1.0000000000000009	-1.5	2.25	3.0
1.0000000000000018	1.0000000000000036	-1.5	2.25	3.0
1.000000000000002	1.000000000000004	-1.5	2.25	3.0
1.0000000000000022	1.0000000000000044	-1.5	2.25	3.0
1.9999999999999987	3.9999999999999947	-1.5	2.25	3.0
2.0	4.0	-1.5	2.25	3.0
2.0	4.0	-1.5	2.25	3.0
2.0000000000000013	4.000000000000005	-1.5	2.25	3.0
2.000000000000003	4.000000000000012	-1.5	2.25	3.0
3.0	9.0	-1.5	2.25	3.0
3.0	9.0	-1.5	2.25	3.0
4.0	16.0	-1.5	2.25	3.0
-4.0	16.0	-2.0	4.0	4.0
-3.0000000000000027	9.000000000000016	-2.0	4.0	4.0
-3.0000000000000018	9.00000000000001	-2.0	4.0	4.0
-2.0000000000000098	4.000000000000039	-2.0	4.0	4.0
-2.0000000000000067	4.000000000000027	-2.0	4.0	4.0
-2.0000000000000004	4.000000000000002	-2.0	4.0	4.0
-1.9999999999999962	3.999999999999985	-2.0	4.0	4.0
-1.9999999999999918	3.999999999999967	-2.0	4.0	4.0
-1.0000000000000042	1.0000000000000084	-2.0	4.0	4.0
-1.0000000000000013	1.0000000000000027	-2.0	4.0	4.0
-1.000000000000001	1.0000000000000022	-2.0	4.0	4.0
-0.9999999999999986	0.9999999999999971	-2.0	4.0	4.0
-0.9999999999999982	0.9999999999999964	-2.0	4.0	4.0
-0.9999999999999927	0.9999999999999853	-2.0	4.0	4.0
-1.1290483411167257e-15	1.2747501565784301e-30	-2.0	4.0	4.0
-1.0378113179060428e-15	1.0770523315738776e-30	-2.0	4.0	4.0
1.0418704459714014e-16	1.0854940261886467e-32	-2.0	4.0	4.0
1.1102230246251565e-16	1.232595164407831e-32	-2.0	4.0	4.0
1.5000220422409952e-15	2.2500661272088458e-30	-2.0	4.0	4.0
1.7042829896530436e-15	2.9045805088207164e-30	-2.0	4.0	4.0
2.717273333638189e-15	7.383574369701196e-30	-2.0	4.0	4.0
0.9999999999999964	0.9999999999999929	-2.0	4.0	4.0
0.9999999999999978	0.9999999999999956	-2.0	4.0	4.0
1.0000000000000013	1.0000000000000027	-2.0	4.0	4.0
1.000000000000002	1.000000000000004	-2.0	4.0	4.0
1.0000000000000029	1.0000000000000058	-2.0	4.0	4.0
1.000000000000003	1.0000000000000062	-2.0	4.0	4.0
1.9999999999999984	3.999999999999994	-2.0	4.0	4.0
1.9999999999999996	3.9999999999999982	-2.0	4.0	4.0
1.9999999999999998	3.999999999999999	-2.0	4.0	4.0
2.0000000000000004	4.000000000000002	-2.0	4.0	4.0
2.000000000000003	4.000000000000012	-2.0	4.0	4.0
2.9999999999999996	8.999999999999998	-2.0	4.0	4.0
3.0000000000000004	9.000000000000004	-2.0	4.0	4.0
3.999999999999999	15.999999999999993	-2.0	4.0	4.0
-2.999999999999999	8.999999999999995	-2.5	6.25	5.0
-2.9999999999999867	8.99999999999992	-2.5	6.25	5.0
-1.999999999999992	3.999999999999968	-2.5	6.25	5.0
-1.9999999999999911	3.9999999999999645	-2.5	6.25	5.0
-0.9999999999999993	0.9999999999999987	-2.5	6.25	5.0
-0.9999999999999982	0.9999999999999964	-2.5	6.25	5.0
-0.9999999999999938	0.9999999999999876	-2.5	6.25	5.0
-0.9999999999999929	0.9999999999999858	-2.5	6.25	5.0
9.71445146547012e-17	9.437056727497456e-33	-2.5	6.25	5.0
6.661338147750939e-16	4.437342591868191e-31	-2.5	6.25	5.0
1.7763568394002505e-15	3.1554436208840472e-30	-2.5	6.25	5.0
5.329070518200751e-15	2.8398992587956425e-29	-2.5	6.25	5.0
6.217248937900877e-15	3.865418435582958e-29	-2.5	6.25	5.0
0.9999999999999999	0.9999999999999998	-2.5	6.25	5.0
1.0000000000000002	1.0000000000000004	-2.5	6.25	5.0
1.0000000000000022	1.0000000000000044	-2.5	6.25	5.0
1.0000000000000044	1.0000000000000089	-2.5	6.25	5.0
1.9999999999999998	3.999999999999999	-2.5	6.25	5.0
2.0	4.0	-2.5	6.25	5.0
2.999999999999999	8.999999999999995	-2.5	6.25	5.0
2.9999999999999996	8.999999999999998	-2.5	6.25	5.0
-1.9999999999999947	3.9999999999999787	-3.0	9.0	6.0
-0.9999999999999987	0.9999999999999973	-3.0	9.0	6.0
-0.9999999999999978	0.9999999999999956	-3.0	9.0	6.0
8.881784197001252e-16	7.888609052210118e-31	-3.0	9.0	6.0
0.9999999999999999	0.9999999999999998	-3.0	9.0	6.0
1.0000000000000013	1.0000000000000027	-3.0	9.0	6.0
2.0	4.0	-3.0	9.0	6.0
0.0	0.0	-3.5	12.25	7.0
-1.9999999999999947	3.9999999999999787	0.5	0.25	1.0
-0.9999999999999987	0.9999999999999973	0.5	0.25	1.0
-0.9999999999999978	0.9999999999999956	0.5	0.25	1.0
8.881784197001252e-16	7.888609052210118e-31	0.5	0.25	1.0
0.9999999999999999	0.9999999999999998	0.5	0.25	1.0
1.0000000000000013	1.0000000000000027	0.5	0.25	1.0
2.0	4.0	0.5	0.25	1.0
-3.326747146894461	11.067246579370437	0.0	0.0	2.0
-3.0	9.0	0.0	0.0	2.0
-2.999999999999999	8.999999999999995	0.0	0.0	2.0
-2.6011986929992887	6.766234640461208	0.0	0.0	2.0
-2.601198692999288	6.766234640461203	0.0	0.0	2.0
-2.0000000000000004	4.000000000000002	0.0	0.0	2.0
-1.999999999999995	3.9999999999999796	0.0	0.0	2.0
-1.525157270769288	2.3261047005804234	0.0	0.0	2.0
-1.5251572707692873	2.326104700580421	0.0	0.0	2.0
-1.2922718361014471	1.6699664983810054	0.0	0.0	2.0
-1.0000000000000013	1.0000000000000027	0.0	0.0	2.0
-0.9999999999999998	0.9999999999999996	0.0	0.0	2.0
-0.9999999999999969	0.9999999999999938	0.0	0.0	2.0
